# Fichier généré (à part cette partie de commentaires...) à partir de la requête SQL suivante
#
# SELECT ENT.NUMERO AS ENT_ID, ENT.NUMERO_ENTREPRISE AS ENT_CANTONAL_ID, ETB.NUMERO AS ETB_PRN_ID, ETB.NUMERO_ETABLISSEMENT AS ETB_PRN_CANTONAL_ID
# FROM UNIREG.TIERS ENT
# JOIN UNIREG.RAPPORT_ENTRE_TIERS AE ON AE.ANNULATION_DATE IS NULL AND AE.RAPPORT_ENTRE_TIERS_TYPE='ActiviteEconomique' AND AE.ETB_PRINCIPAL=1 AND AE.TIERS_SUJET_ID=ENT.NUMERO
# JOIN UNIREG.TIERS ETB ON AE.TIERS_OBJET_ID=ETB.NUMERO
# WHERE ENT.NUMERO < 100000
# ORDER BY ENT.NUMERO;
#
ENT_ID;ENT_CANTONAL_ID;ETB_PRN_ID;ETB_PRN_CANTONAL_ID
1087;101633244;3003172;100996906
1088;101654531;3000559;101003178
1089;101641420;3003179;101034359
1090;;3003176;
1091;101636250;3003178;101050524
1092;101651491;3003185;101013288
1093;101456715;3003200;101036656
1094;101670752;3003194;101391220
1095;;3003182;
1096;101641326;3003183;101020406
1097;101642780;3003505;101020338
1098;101603918;3000535;101074197
1099;101633650;3003187;101013095
1100;101641928;3003188;101063235
1101;101666853;3001190;101012031
1102;101634104;3003217;101058160
1103;101450502;3003196;101043990
1104;101479657;3003198;100996409
1105;101430041;3003199;101025961
1106;101639472;3003203;101068997
1107;;3003205;
1108;101631836;3000402;101045392
1109;101633000;3003286;101049139
1110;101654429;3003225;100988111
1111;101650567;3003221;101003758
1112;101486211;3003223;101046935
1113;101524174;3003510;101049408
1114;101483425;3003227;101029541
1115;;3003228;
1116;101504191;3003230;101020404
1117;101494643;3003232;100986994
1118;101486317;3003241;101018792
1119;101463715;3003242;101030117
1120;101471985;3003243;101078295
1121;;3003244;
1122;101657917;3003245;101072933
1123;101657827;3003246;101010940
1124;101659483;3003250;101054884
1125;101661313;3003266;101013638
1126;101440033;3003285;101029703
1127;;3003306;
1128;;3003307;
1129;;3003489;
1130;101459691;3003311;101073913
1131;101660165;3003511;101045398
1132;;3003506;
1133;101442629;3003507;101053386
1134;101586094;3003526;101034249
1135;101441905;3003520;101030662
1136;;3003515;
1137;101503695;3003521;101008317
1138;101515601;3003523;101012762
1139;101648567;3003524;101074773
1140;101488597;3003529;101078825
1141;101647581;3003525;101014961
1142;101465301;3003532;101046863
1143;101465295;3003533;101072997
1144;101461278;3003534;101051210
1145;101494247;3003545;101022031
1146;;3003536;
1147;101480215;3003573;100996180
1148;101486469;3003537;101003854
1149;101477787;3003603;101003947
1150;101490905;3003580;101031915
1151;101434111;3003613;101009429
1152;;3003288;
1153;101624638;3003594;101011474
1154;;3003601;
1155;101520718;3003602;101021636
1156;;3003606;
1157;101654411;3003605;100981652
1158;101552157;3003609;101011259
1159;101626564;3003614;100996846
1160;101499197;3003607;101014812
1161;101608228;3003625;101070480
1162;101595406;3003619;101071643
1163;;3003632;
1164;101518420;3003630;101025047
1165;101484733;3003628;101020912
1166;101580626;3003631;101022125
1167;101490001;3003633;101044053
1168;101532030;3003635;101013340
1169;101517351;3003645;101049520
1170;101553067;3003652;100995734
1171;;3003636;
1172;101742057;3003639;101742058
1173;;3003641;
1174;;3003643;
1175;;3003651;
1176;101657021;3003647;101049142
1177;;3003661;
1178;101474567;3002210;101009537
1179;101508079;3003649;101009234
1180;101488072;3003654;101032847
1181;;3003653;
1182;101623212;3003656;100983437
1183;101621680;3003658;101014021
1184;101657085;3003659;101044106
1185;101454922;3003678;101064764
1186;101491951;3003667;101009360
1187;101440459;3003664;100996275
1188;101661673;3003663;101042188
1189;101473276;3003688;101061101
1190;101660481;3003666;100985293
1191;101669722;3003685;101390972
1192;101487579;3003673;101031616
1193;;3003686;
1194;101660027;3003682;101000266
1195;101529832;3003684;101048638
1196;101660031;3003687;100993236
1197;101655431;3003689;101004504
1198;101658527;3003694;100990171
1199;101662601;3003698;101039291
1200;101591706;3003700;100982813
1201;;3003695;
1202;;3003697;
1203;;3003696;
1204;101668051;3003699;101021106
1205;101459158;3003711;101034952
1206;101565115;3000562;101021007
1207;101667521;3003703;101063724
1208;101660635;3003704;101010740
1209;101598494;3003705;101034218
1210;101663831;3001294;101011742
1211;101609422;3003714;101002491
1212;101551755;3003712;101053581
1213;101473260;3003713;101051979
1214;101467495;3003718;101009307
1215;101661453;3003715;101005011
1216;;3003716;
1217;;3003717;
1218;101430203;3003719;101032008
1219;101556535;3003724;101027298
1220;101418669;3003720;101011097
1221;101656069;3003734;101039708
1222;101655781;3003725;100986396
1223;101659717;3003723;101001487
1224;;3003726;
1225;101426275;3003730;101037792
1226;;3003727;
1227;101503419;3003732;100987665
1228;;3003728;
1229;;3003745;
1230;;3003733;
1231;101664567;3003931;100991425
1232;101499347;3003736;101012464
1233;101654515;3003737;101073673
1234;;3003757;
1235;;3003740;
1236;101666515;3003741;101059881
1237;101488245;3003743;101000209
1238;101451380;3003751;101074281
1239;;3003749;
1240;101458178;3003750;101009829
1241;101538426;3003754;101078776
1242;101436915;3003758;101012247
1243;;3003756;
1244;;3003955;
1245;101420334;3003759;101027065
1246;;3003959;
1247;101656351;3003760;101063115
1248;;3003762;
1249;101506029;3003764;101063810
1250;101454324;3003780;101048929
1251;101640096;3003782;101049664
1252;101633604;3003783;101049665
1253;101606980;3003788;100986818
1254;101620424;3003793;101031257
1255;101430861;3003805;101010071
1256;;3003806;
1257;101511349;3003807;101014808
1258;101528131;3003953;101044261
1259;101666861;3003954;101010490
1260;;3003957;
1261;;3003956;
1262;101428337;3003958;101017207
1263;101443483;3003962;101002348
1264;101480061;3003966;100987561
1265;101556093;3003967;101001761
1266;101434587;3003963;101012521
1267;101506123;3003973;101010994
1268;;3003969;
1269;101531504;3003974;101042059
1270;101602186;3003975;101031450
1271;101443011;3003976;101025405
1272;;3003977;
1273;;3003987;
1274;101466327;3003980;101027080
1275;101561843;3003981;101011149
1276;;3003993;
1277;101632014;3003983;101013654
1278;101656203;3003982;101012171
1279;;3003984;
1280;;3003985;
1281;101597478;3004007;100986287
1282;;3003989;
1283;101667045;3003992;101027301
1284;;3003991;
1285;101459753;3003995;101021561
1286;101451526;3003996;101025315
1287;101440289;3003997;101054588
1288;101439979;3004002;100995126
1289;;3004020;
1290;101560439;3004006;101060148
1291;;3004003;
1292;101621452;3004008;101035958
1294;101569719;3004010;101019817
1295;101592614;3004018;100995034
1296;101540762;3004051;101035345
1297;101435271;3004073;101024332
1298;101502705;3004089;101019146
1299;;3004025;
1300;101464851;3004119;100997924
1301;101619082;3004065;100983119
1302;101501371;3004068;101010169
1303;;3004083;
1304;101589378;3004085;101064960
1305;;3004086;
1306;101467588;3004088;101002136
1307;101618360;3004087;101063262
1308;101544438;3004101;101003920
1309;101650413;3004118;100997144
1310;101471543;3004095;101072689
1311;101524486;3004106;101063804
1312;;3004121;
1313;;3004126;
1314;101563371;3004146;101064050
1315;;3004132;
1316;101618306;3004144;101053452
1317;;3004135;
1318;;3004136;
1319;101584682;3004138;101013742
1320;101524344;3000564;101013739
1321;;3004142;
1322;101616280;3004314;101063265
1323;101478883;3004145;101012646
1324;101582912;3004149;101064976
1325;;3001243;
1326;;3004148;
1327;101592332;3004150;101011675
1328;;3004164;
1329;;3004154;
1330;;3004159;
1331;101621024;3004167;101011403
1332;101460999;3004165;101043461
1333;101599602;3004247;101064964
1334;101558783;3004168;101024182
1335;;3004169;
1336;101589996;3004175;101029218
1337;101532239;3004241;101033032
1338;101554229;3004240;101043467
1339;101588884;3004349;101009655
1340;;3004245;
1341;;3000469;
1342;;3004249;
1343;101616838;3000040;101038238
1344;;3004252;
1345;101616106;3004262;101011713
1346;101593200;3004375;101010953
1347;101419258;3004270;101010525
1348;101604510;3004273;101011974
1349;101592144;3004275;101014317
1350;;3004283;
1351;101496871;3004298;101016972
1352;101640006;3004310;101066772
1353;101493469;3004312;101058810
1354;101558973;3004353;101009969
1355;;3004350;
1356;101585904;3004352;101016278
1357;101422211;3004354;100981468
1358;101614448;3004355;101020855
1359;101568349;3004358;101014270
1360;;3004367;
1361;;3004387;
1362;;3004359;
1363;;3004361;
1364;;3004363;
1365;;3004364;
1366;101513826;3004365;101009994
1367;;3004393;
1368;101617314;3004369;101001799
1369;101555783;3004370;101071001
1370;;3004372;
1371;101585620;3004374;101044167
1372;101543930;3004398;100985639
1373;;3004382;
1374;101608744;3004384;101010622
1375;101600378;3004386;101002848
1376;;3004388;
1377;101599652;3004414;101044784
1378;;3004394;
1379;101609694;3004418;100983510
1380;;3004397;
1381;101512063;3004402;101033566
1382;;3004401;
1383;101508917;3004403;100991131
1384;101670465;3004408;101087290
1385;101562843;3004417;101064521
1386;;3004422;
1387;101563875;3004419;100999584
1388;101549435;3004435;101063831
1389;;3004431;
1390;;3004448;
1391;101562613;3004425;100987349
1392;;3004426;
1393;;3004433;
1394;101610444;3004170;101010489
1395;;3004445;
1396;101579123;3004459;101033673
1397;;3004449;
1398;101439875;3004474;101030009
1399;101532873;3004451;100981719
1400;101426737;3004453;100989491
1401;101555073;3004452;101034292
1402;101572197;3004454;101062159
1403;;3004470;
1404;101536526;3004458;101034500
1405;101424417;3004468;101007946
1406;101599582;3004469;100983162
1407;101557273;3004477;100985371
1408;101555071;3004475;101015939
1409;;3004473;
1410;101431449;3004476;101008092
1411;101583864;3004478;100987911
1412;101426537;3004484;101011741
1413;;3004481;
1414;;3004479;
1415;101535390;3004483;101011421
1416;;3004482;
1417;101603692;3004486;101081110
1418;101467505;3004488;100998433
1419;101605824;3003201;101020192
1420;101567969;3004489;101016774
1421;;3004500;
1422;101542202;3004497;101014630
1423;;3004498;
1424;;3004499;
1425;101539562;3004502;101038872
1426;101620554;3004503;101032427
1427;101557757;3004176;101043098
1428;101536022;3004504;101016886
1429;;3004506;
1430;101535956;3004511;100988644
1431;;3004514;
1432;101739562;3004513;101739563
1433;;3004512;
1434;101614204;3004519;101012582
1435;;3004517;
1436;101596200;3004520;101058138
1437;101615266;3004521;101011729
1438;;3004522;
1439;101533617;3004526;101029615
1440;101565247;3004523;101031420
1441;101523853;3004535;101042924
1442;101611646;3004527;100995305
1443;;3004528;
1444;101567999;3004531;101014216
1445;101618250;3004536;101059610
1446;101527368;3004177;101063618
1447;;3004532;
1448;101613164;3004534;100996718
1449;101615350;3004546;101057667
1450;101537017;3004537;101038274
1451;101587456;3004543;100990240
1452;101569347;3004544;101044590
1453;101541250;3004549;101045586
1454;;3004545;
1455;101564785;3004547;101064630
1456;101422463;3004555;101018001
1457;101556229;3004548;101035030
1458;101631164;3004551;101067585
1459;101543750;3004553;101040430
1460;101585324;3004554;101035391
1461;101588154;3004557;100986023
1462;;3004560;
1463;101532839;3004559;101001643
1464;101558155;3004568;101037982
1465;;3004561;
1466;101640654;3004564;101034641
1467;101567045;3004562;100982438
1468;101550745;3004563;101075845
1469;101649651;3003135;101075326
1470;101561557;3004566;100997399
1471;101465160;3004571;101051162
1472;101504939;3004575;101000129
1473;101445439;3004567;101014079
1474;101486631;3004585;100990938
1475;101444635;3004570;100990809
1476;101667877;3004572;101036719
1477;101636724;3004573;101038080
1478;101552069;3004595;101053307
1479;101552527;3004576;101035318
1480;101638990;3004574;101023619
1481;101419898;3004602;100998719
1482;101550445;3004578;101069542
1483;;3004579;
1484;101553031;3004582;101046157
1485;101437507;3004584;101073381
1486;;3004592;
1487;101433493;3004597;101021619
1488;101491095;3004601;100984982
1489;101476979;3004598;101073630
1490;;3002211;
1491;101462688;3004606;101066990
1492;;3004600;
1493;101434569;3004604;101075659
1494;101515453;3004618;101063651
1495;101538936;3004610;101052556
1496;;3004608;
1497;101514802;3004613;101064530
1498;101538756;3004611;100995144
1499;;3004615;
1500;101630152;3004623;101063111
1501;101432017;3004626;101072998
1502;101493633;3004622;101050490
1503;;3004620;
1504;;3004621;
1505;101656215;3004624;101011701
1506;;3004625;
1507;101616790;3004628;101029860
1508;101522678;3004630;101029477
1509;101661801;3004629;101040373
1510;;3004627;
1511;101443957;3004632;101046329
1512;101607938;3004631;101050639
1513;;3004633;
1514;101564123;3004634;101015123
1515;101478215;3004638;101024108
1516;101504335;3004641;101025926
1517;;3004635;
1518;101445891;3004637;101061290
1519;101631108;3004639;100999233
1520;101613246;3004644;101037649
1521;101528926;3004642;101072848
1522;101443039;3004647;101059202
1523;101658359;3004645;101041519
1524;101532829;3004646;101023572
1525;;3004651;
1526;101509777;3004650;101046103
1527;;3004649;
1528;101472339;3004653;100996789
1529;101513223;3004657;100994310
1530;101542250;3004151;101061861
1531;101550685;3004662;101010345
1532;101597770;3004655;101062446
1533;;3004654;
1534;;3004656;
1535;101498033;3004658;101037032
1536;101438593;3004074;101034853
1537;101608202;3004660;101033834
1538;;3004659;
1539;101544066;3004664;101063056
1540;;3004666;
1541;;3004663;
1542;101478971;3004670;100999448
1543;101604418;3000109;101043925
1544;101619702;3004671;101028618
1545;;3004669;
1546;101604726;3004672;101012678
1547;101538590;3002056;101019674
1548;101613034;3004687;101043201
1549;101533571;3004699;101037984
1550;101564151;3004485;101030749
1551;;3004674;
1552;101533253;3004677;101010344
1553;;3004675;
1554;;3004676;
1555;;3004678;
1556;101440927;3004680;100998755
1557;101420238;3004683;101057992
1558;101606816;3004682;100989553
1559;101637542;3004684;100987177
1560;101615730;3004685;100994505
1561;;3004708;
1562;101504525;3004690;101033161
1563;101619518;3004705;101012542
1564;;3004697;
1565;;3004698;
1566;101541522;3004700;101042422
1567;;3004701;
1568;101662127;3000565;101044277
1569;101620826;3004702;100993212
1570;;3004703;
1571;;3004706;
1572;;3004704;
1573;101582520;3004178;101008611
1574;101557133;3004711;101010552
1575;101656755;3004707;101050448
1576;;3004709;
1577;101562891;3004712;101039513
1578;;3004710;
1579;;3004714;
1580;;3004713;
1581;101544278;3004716;101020110
1582;;3004728;
1583;101535654;3004719;100983557
1584;;3004717;
1585;;3004718;
1586;101634142;3004721;100999997
1587;;3004723;
1588;101565911;3004724;101012508
1589;101558445;3004729;101020226
1590;;3004725;
1591;;3004726;
1592;101613794;3004730;101012630
1593;101507087;3004737;101028871
1594;;3004734;
1595;101566307;3004736;100982147
1596;;3004735;
1597;;3004738;
1598;101530835;3000567;101082379
1599;101576239;3004739;101064120
1600;101493363;3004740;100994764
1601;101492025;3004743;101051112
1602;;3004741;
1603;101581132;3004179;101082332
1604;;3004745;
1605;;3004742;
1606;101586632;3004747;101055070
1607;101582036;3004748;101070898
1608;101613382;3004751;101046330
1609;;3004746;
1610;;3004749;
1611;101551181;3004753;101044157
1612;101610785;3004755;100995868
1613;;3004752;
1614;;3004754;
1615;101611160;3004757;101033913
1616;;3004760;
1617;101627076;3004762;101073028
1618;;3004767;
1619;;3004763;
1620;;3004770;
1621;101539538;3004766;101000535
1622;101568227;3004765;101061712
1623;;3004768;
1624;101569669;3004769;100995330
1625;101604618;3004773;101021935
1626;101575613;3004779;101064342
1627;;3004771;
1628;;3004772;
1629;101587312;3004777;101027396
1630;101542058;3004783;101061940
1631;;3004778;
1632;101427729;3004780;101056763
1633;101545505;3004975;101064048
1634;101590986;3004784;101048295
1635;;3004793;
1636;;3004785;
1637;101581434;3004802;101074655
1638;101619692;3004787;100987790
1639;101666855;3004788;101063370
1640;;3004789;
1641;;3004790;
1642;;3004794;
1643;101548873;3004795;101044602
1644;101615642;3004803;101052377
1645;;3004796;
1646;101632780;3004807;101038615
1647;101735857;3004813;101735858
1648;;3004979;
1649;101604016;3004810;101020447
1650;;3004812;
1651;101561227;3004984;101016882
1652;;3004814;
1653;;3004815;
1654;101541356;3004818;101029411
1655;101629248;3004821;101034862
1656;101612306;3004822;100987347
1657;101588078;3004824;101019943
1658;101634660;3004832;101048443
1659;101585462;3000388;101047954
1660;;3004834;
1661;101532988;3004836;101014921
1662;;3004837;
1663;101599182;3004838;100993835
1664;101661985;3004981;100983501
1665;101476332;3004982;101014694
1666;101574239;3004180;101014176
1667;;3004980;
1668;101620762;3004759;101035541
1669;;3004986;
1670;101556877;3004989;101013201
1671;101551403;3001246;101083132
1672;;3004988;
1673;101555411;3004182;101013202
1674;;3004987;
1675;101457135;3005003;101010495
1676;101629916;3004993;100989445
1677;101602720;3004997;101044757
1678;101424913;3004996;100981744
1679;101471993;3005011;101082988
1680;;3004999;
1681;;3005001;
1682;101557577;3005002;101028858
1683;101477867;3005005;101072180
1684;;3005008;
1685;;3005010;
1686;;3005027;
1687;101435135;3005012;101063366
1688;101615450;3003615;101030624
1689;;3005014;
1690;101562633;3005023;100993694
1691;101573737;3005017;101014331
1692;101664443;3005020;100982933
1693;;3005022;
1694;101582612;3004183;100983329
1695;101570051;3005040;101014717
1696;;3005028;
1697;101601430;3005035;101011171
1698;;3005031;
1699;;3005032;
1700;;3005033;
1701;101517556;3005042;101010292
1702;101423833;3005034;100990292
